@officiallymatt1 BEAUTIFUL!!,BIGPAPA575,32.17328,-106.67538,2014-10-30 16:40:41;
"@krqe @KTLA RT@Jim_Gardner: RT @MikeNeilon: breaking: Eric Frein captured. Law enforcement source called Frein a ""coward.""""""",iveyjanette_207,35.05867,-106.57624,2014-10-30 16:40:42;
"@RapFavorites: [NEW MUSIC] Nas - The Season (Prod. J Dilla) https://t.co/BGIKbnJSL8"" holy fuck""",Jayliddo,35.04741,-106.7062,2014-10-30 16:41:28;
Just cause. ,letreynicoley,35.3431,-106.59386,2014-10-30 16:41:44;
Can I possibly wear more prints and patterns? http://t.co/H5gd73peM9,GingerBGoode,35.08304,-106.57534,2014-10-30 16:42:13;
@EricaKrause you ... Me... Dave... Buster???,MaralynB,35.10286,-106.57284,2014-10-30 16:42:46;
@thehomiemike may God be with this dude talking shit,Jayliddo,35.04741,-106.7062,2014-10-30 16:42:51;
rio rancho schools spokesperson says bus drivers are being used as an extra set of eyes in search for missing girl http://t.co/Wu6eyKt3zy,LauraThoren,35.25769,-106.6925,2014-10-30 16:43:15;
I did that,BnajWright,32.24345,-107.32385,2014-10-30 16:43:29;
Keep it 100.,BnajWright,32.24344,-107.32347,2014-10-30 16:43:31;
"Headed to Arizona , couple more hours to go. http://t.co/feny9Y72rA",BnajWright,32.24275,-107.28662,2014-10-30 16:43:32;
Trick-or-Treat Drawing http://t.co/yOvFnS4EII,isaacmdt,35.1107,-106.60999,2014-10-30 16:43:36;
On the run,BnajWright,32.24345,-107.32385,2014-10-30 16:43:38;
My legs stiff,BnajWright,32.24387,-107.34491,2014-10-30 16:43:58;
I know some people have a lot to say. They're just being careful about who they open up to. I'm the same way.,erynraeee,34.98007,-106.71103,2014-10-30 16:44:11;
We just need a car doe ,niyahboogar,36.68218,-108.48732,2014-10-30 16:44:15;
"Meet Franklin. Serious cat is serious. @ Corrales, New Mexico http://t.co/AkyNAgHdpg",dsilverman,35.2348,-106.618,2014-10-30 16:44:40;
Honestly telling me how much you hate me every day is starting to bug me.,hyfritsgabi,35.143,-106.49278,2014-10-30 16:45:24;
"@AllieC_12 I gotchu when we come back , but it came on there. Lol #tu",BnajWright,32.24413,-107.3656,2014-10-30 16:45:48;
@S_O2Zay what it's called,D1_DREADHEAD,35.08386,-106.62421,2014-10-30 16:47:13;
You can plan a pretty picnic but you can't predict the weather.,erica_adele,35.04929,-106.63626,2014-10-30 16:47:27;
"My 11 year old brother has had two girlfriends in the past year. Meanwhile, I can't even get a second look from a guy ",Ccotter_a,35.08136,-106.61585,2014-10-30 16:47:52;
?@NylaVox: Please FOLLOW>>>>the valiant Sir Camelot @claydeath1 and join the crusade.... http://t.co/c6pQXcYI9P? LuV It! X,jaimeppowers,35.13773,-106.64225,2014-10-30 16:48:09;
Who has a strobe light???,Trevor_O_420,35.12861,-106.55003,2014-10-30 16:48:16;
On the real... I hate working but at least I got paid ,gabioirefa,35.20536,-106.65229,2014-10-30 16:48:48;
Phone dying .,BnajWright,32.24209,-107.42252,2014-10-30 16:48:54;
@SteezyDee_xP you know they won't melo is the only one who will pull through for them,Jayliddo,35.04742,-106.70636,2014-10-30 16:49:37;
Look at those cool feet! #rabbit #California #newzealand @ Wolfenfarm http://t.co/uEqxbrswJ8,mamawolfen,35.12446,-106.55497,2014-10-30 16:49:44;
U said I'm ugly? awwwwl my bad my bad. #lol,BnajWright,32.24209,-107.42252,2014-10-30 16:49:52;
You too young for the settle down,Anagarciaxoxo,35.25198,-106.69598,2014-10-30 16:50:17;
"Fuck it, I'm just gonna throw on a onesie and call it a day for Halloween ",farra_felicia,35.08426,-106.62259,2014-10-30 16:50:23;
"#Healthcare #Job alert: PT / Physical Therapist | Aureus Medical Group | #SantaFe, NM http://t.co/LXpSIYZUCL #PT #Jobs",aureusmedjobs,35.68698,-105.9378,2014-10-30 16:50:30;
I just love this one #California #newzealand #rabbit @ Wolfenfarm http://t.co/Yj6N7MtFGA,mamawolfen,35.12446,-106.55497,2014-10-30 16:50:44;
Holy shit!! ,gabioirefa,35.20535,-106.65226,2014-10-30 16:51:05;
@CoreyTaylorRock It was great to see you Slipknot boys lastnight. Hope you're diggin the New Obituary Album! http://t.co/hVbk1YJkSD,obituarytheband,35.66097,-105.98199,2014-10-30 16:51:30;
Mish's Daily for 10/31/2014: Living In A Nudist Colony Takes The Fun Out OF Halloween $SPY $QQQ $IWM $DIA http://t.co/1NTP3PVAu2,marketminute,35.66395,-105.93479,2014-10-30 16:51:33;
I miss my brat to much ,LovexCellaa_,35.07472,-106.67751,2014-10-30 16:51:39;
Green eyes I'd run away with you. Green eyes because I'm a fool ,gabioirefa,35.20452,-106.65248,2014-10-30 16:51:55;
?@ahhhhhdum: Anybody selling a cricket iPhone???? @eyevan__,tomyexwest,35.09514,-106.747,2014-10-30 16:51:57;
Time for ball ,Nessaxbabe,35.12403,-106.52631,2014-10-30 16:52:10;
Can't even picture my mom going hunting haha this should be interesting. ,Royy_Ballin,35.12714,-106.57701,2014-10-30 16:52:54;
@SteezyDee_xP maybe but that's not enough especially up against teams like the cavs or spurs,Jayliddo,35.04742,-106.70636,2014-10-30 16:52:56;
He is love.,amaliaaxoxo,35.17733,-106.69172,2014-10-30 16:52:56;
Reaaaally thought Dan was Gossip Girl but now that Serena pregnancy post on the website makes me wonder. ,reatajean,34.59717,-106.7768,2014-10-30 16:52:58;
"No such thing as kinda... Either you do, or you don't.",sterismusic,35.11719,-106.58398,2014-10-30 16:53:08;
Homeless for the night..,gabioirefa,35.20617,-106.65132,2014-10-30 16:53:36;
Deep down I never meant to hurt you. But you're the one to blame ?,LatriciaLynelle,35.08701,-106.61851,2014-10-30 16:53:48;
just remembered when @lstewartjr used to have 4 Corn-roll braids with no hangtime lol. #IWishIHadAPic,WillTheHeat,35.13615,-106.52585,2014-10-30 16:54:26;
My face when people find out I can draw ,QuincyDaWildMan,35.29681,-106.58531,2014-10-30 16:54:27;
santaferailyard Wind SSE #nmwx @ Santa Fe Railyard http://t.co/Uiq2U506My,burn_zozobra,35.68417,-105.94667,2014-10-30 16:54:28;
oh lord what did i get myself into. ,Royy_Ballin,35.16587,-106.57963,2014-10-30 16:54:48;
First Taylor Free Thursday ,MorganMClark8,35.08697,-106.61935,2014-10-30 16:54:53;
Ryan you creep ,LexiZilla69,36.7605,-108.51119,2014-10-30 16:54:55;
@SteezyDee_xP well if they don't get it together this year its just gonna be the same ol Knicks,Jayliddo,35.0474,-106.70645,2014-10-30 16:55:01;
?@kjade___: Cramps ,WillTheHeat,35.13617,-106.52598,2014-10-30 16:55:03;
"I'm moving on. There's no excuse, I can't take away your pain.",LatriciaLynelle,35.08756,-106.62359,2014-10-30 16:55:11;
There's no looking back,LatriciaLynelle,35.08708,-106.61839,2014-10-30 16:55:17;
They say the best way yo get over something is to face it up front,sterismusic,35.11719,-106.58398,2014-10-30 16:55:21;
I'm feeling a weird vibe right now...,TheCameraThief,35.09662,-106.67724,2014-10-30 16:55:28;
This is my Indepence Day,LatriciaLynelle,35.08708,-106.61839,2014-10-30 16:55:38;
What the fuck is this?,TheCameraThief,35.09662,-106.67724,2014-10-30 16:55:51;
I guess you get to drive brand new cars when you're stuck in your fifth year of high school ,JenniferNWilson,35.08427,-106.61584,2014-10-30 16:56:01;
"@krqe @krqevallez RT@Jim_Gardner: Pa. State Police confirm capture of Eric Frein.""""",iveyjanette_207,35.05867,-106.57625,2014-10-30 16:56:27;
@SteezyDee_xP true but they are NBA players they should be able to know how to run plays if melo can do it why can't they,Jayliddo,35.0474,-106.70645,2014-10-30 16:56:40;
"My first Halloween in #RedRiverNM ! 2008. I was dressed as Connecticut"". #tbt #throwbackthursday @? http://t.co/xld5PhVd8v""",SarahDSkis,36.71006,-105.4096,2014-10-30 16:57:07;
"you're either gonna be with that person for the rest of your life, or lose your best friend.",erynraeee,34.97965,-106.7107,2014-10-30 16:57:30;
I can be so romantic,NoEraPenal13,35.06358,-106.66178,2014-10-30 16:57:37;
But I can be a bitch sometimes .,NoEraPenal13,35.06362,-106.66218,2014-10-30 16:57:46;
@Reverend_Kelly @RachelGrumbine @dj_mac_nificent @EffortMan11 @In2itiveLB @fundebra @kaysanders61 @kclivetalk Yes it is! At all times!,mino1savior,35.27465,-106.7256,2014-10-30 16:57:57;
@Reverend_Kelly @dj_mac_nificent @RachelGrumbine @EffortMan11 @In2itiveLB @fundebra @kaysanders61 @kclivetalk God is the only one I fear!,mino1savior,35.27417,-106.72521,2014-10-30 16:58:58;
BRUH XDDDD CREEP http://t.co/ikfiWZ2pqn,LexiZilla69,36.76048,-108.51118,2014-10-30 16:59:01;
@SteezyDee_xP cause he's the only one who can shoot,Jayliddo,35.0474,-106.70645,2014-10-30 16:59:23;
Accident - off to the side in #Albuquerque on I 40 EB at The River #traffic http://t.co/roJyGrgWgQ,TotalTrafficABQ,35.10609,-106.6903,2014-10-30 16:59:37;
"Since a lot of cowboy fans i know like to about the past, I'm doing it too. REDSKINS won this past Monday night.. #sickburn",daskinfan,35.6108,-106.3565,2014-10-30 16:59:40;
"@lstewartjr all goodtimes though bruh,just funny seeing a dude 6'5 with a bunch of room in the back of his head knowing hair should be there",WillTheHeat,35.13622,-106.52583,2014-10-30 16:59:44;
Tomorrow's gonna be fun mainly because I only have to go to three classes & I get to hang out and eat all day,hyfritsgabi,35.14296,-106.49273,2014-10-30 17:00:47;
I can't even watch the news without seeing a million politician commercials,AllenAlzack1,35.21001,-106.66853,2014-10-30 17:00:56;
from the depths of my soul i give you all control. I do ,xom_axo,35.52114,-105.24369,2014-10-30 17:01:32;
Work just got interesting :),syazzie92,35.08603,-106.62304,2014-10-30 17:02:04;
My new rangehood! I can put my kitchen back to get cooking again!! :) http://t.co/58fjxoO7Fw,RamonaMariaAlin,35.57167,-105.69104,2014-10-30 17:02:38;
UNM Eco Reps add worms to their composting bins in preparation for distributing the bins to the residence halls. http://t.co/HwKuJ3OEXO,LoboGreen,35.08453,-106.61552,2014-10-30 17:02:46;
@samanthapaigee_ creepy and still hot ,_Meraa,35.11632,-106.51078,2014-10-30 17:02:52;
Whore-o cookies #UnwantedHalloweenTreats,Cookieklag,35.13181,-106.57877,2014-10-30 17:03:04;
?@MizStreetz: A well tailored suit is to women what lingerie is to men ,WillTheHeat,35.13638,-106.52561,2014-10-30 17:03:19;
"Key Holder - The Vitamin Shoppe: (#Albuquerque, NM) http://t.co/aAZIpe06JZ #Retail #Job #Jobs #TweetMyJobs",VSIcareers,35.19389,-106.65862,2014-10-30 17:03:45;
Jack should respond to Krista's tweet from @conradricamora ,St0rmy25Fry,35.24199,-106.65405,2014-10-30 17:04:09;
?@_tjacksonnn: Yall give me till I'm 23 http://t.co/Kkge4tNpSH? 23? For what?,D1_DREADHEAD,35.08384,-106.62419,2014-10-30 17:04:34;
"Wow @6abc: VIDEO: @Jim_Gardner announces the capture of Eric Frein live on Action News at 6 http://t.co/Co9Bv1U3AH""""",iveyjanette_207,35.05867,-106.57624,2014-10-30 17:05:08;
"Since a lot of cowboy fans I know like to talk/bring up the past,I'm doing it too. REDSKINS beat the cowboys this past Monday night.#SicBurn",daskinfan,35.6108,-106.3565,2014-10-30 17:05:21;
My music can go from http://t.co/Gngn1uWPOR,t_tsabetsaye,35.30403,-106.56651,2014-10-30 17:05:29;
@velocimanda @CupcakeEmilia @moi6969 what is this a sick joke?,barmorris,35.062,-106.62222,2014-10-30 17:05:41;
"@TylerReactions: When someone is talking shit https://t.co/dIiQVodM7l"" when we talk shit to another @swagsty_ @ryzilla101 @PlugsAtAnchor""",LexiZilla69,36.76051,-108.5111,2014-10-30 17:05:42;
@Alistairovereem Welcome back to Burque!!!,Rondogg65,35.10746,-106.5278,2014-10-30 17:06:33;
Spending money on high end appliances when he is in debt,breakingbadbot,35.08449,-106.65114,2014-10-30 17:06:35;
I'm having one of those I want to smack everyone days,St0rmy25Fry,35.2419,-106.65416,2014-10-30 17:06:55;
She's my favorite little bee,_TheseGreenEyes,34.80802,-106.72441,2014-10-30 17:07:03;
"@6micfilms (@ The UPS Store in Albuquerque, NM) https://t.co/97OeHXiubP http://t.co/d3TJESrj2l",6micfilms,35.12056,-106.70244,2014-10-30 17:07:26;
Accident - off to the side in #Albuquerque on I 40 WB at The River #traffic http://t.co/roJyGrgWgQ,TotalTrafficABQ,35.10609,-106.6903,2014-10-30 17:07:29;
@swagsty_ @TylerReactions @ryzilla101 @PlugsAtAnchor it's true xD,LexiZilla69,36.7605,-108.51121,2014-10-30 17:08:27;
Makes my day!,MakeItMo_Nasty,35.04695,-106.67762,2014-10-30 17:09:14;
@tmasterson11 Yum! Where at! #TheHungerIsReal,austinrtidwell,35.09704,-106.5317,2014-10-30 17:09:48;
"I look at all my old pictures and it's crazy how much I've changed, like wtf was I thinking ?!?! Grosssss",Iseelaaa_,35.12272,-106.58817,2014-10-30 17:10:08;
Sorry if you knew me in middle school,Iseelaaa_,35.12272,-106.58819,2014-10-30 17:10:25;
Sorry if you seen me now actually,Iseelaaa_,35.12272,-106.58819,2014-10-30 17:10:37;
Their faces ,St0rmy25Fry,35.24194,-106.65412,2014-10-30 17:11:36;
"Registered Nu... - Accountable Healthcare Staffing: (#Estancia, NM) http://t.co/B66WTMLOxG #Nursing #Job http://t.co/mNA2lQXMMR",AccountableHS,34.75839,-106.05585,2014-10-30 17:11:43;
That honestly didn't go how I expected it... smh,Erica_SoTiny,35.13364,-106.59816,2014-10-30 17:11:59;
Why Kendrick Lamar looking like Anthony Hamilton long lost son with his struggle beard #NBATipOff,ashtonmorris1,35.18323,-106.67102,2014-10-30 17:12:07;
Of course,Honey_Von,35.23133,-106.68713,2014-10-30 17:12:10;
Typical,Honey_Von,35.23147,-106.68711,2014-10-30 17:12:23;
Just like last time . Think your smooth lol .,LetMeRescueYou_,35.21213,-106.68895,2014-10-30 17:12:30;
?@AlvinMirabal: @farra_felicia assless chaps plz? I'm bringing sexy back ,farra_felicia,35.08562,-106.62187,2014-10-30 17:12:41;
Chris Webber too old to be having that Kendrick Lamar haircut #NBATipoff,ashtonmorris1,35.18328,-106.67192,2014-10-30 17:13:15;
O's for my hose! #hookah #terrenehookah #terrenehookahlounge #terrene #shisha #smoke #smoketricks? http://t.co/CJxrUA6i6d,TerreneHookah,35.08038,-106.6143,2014-10-30 17:13:16;
Green chili jerky is where its at,danyellieeee,35.15656,-106.56547,2014-10-30 17:13:31;
"@justCallme_Tori: really missing my favorite Memphis Tiger""",ashtonmorris1,35.18328,-106.67192,2014-10-30 17:13:57;
"@iamcheripye: I love gunplay """,ashtonmorris1,35.18328,-106.67192,2014-10-30 17:14:07;
@BroncosItaly I'll watch only the 1st quarter...early beddy-bye,iveyjanette_207,35.05867,-106.57624,2014-10-30 17:14:09;
Who has a fog machine????,Trevor_O_420,35.12844,-106.53386,2014-10-30 17:14:51;
I needa find a baddie with tattoos ,LetMeRescueYou_,35.21214,-106.68896,2014-10-30 17:14:55;
Bruhhhh I'm burnt ,TrapShawtyyy,35.1258,-106.51257,2014-10-30 17:14:57;
"Rainbow over the Mesa ! Love it, ... http://t.co/3DmYxOjHZW",mhmbear,33.12896,-107.26965,2014-10-30 17:15:02;
@fandommama @THR ,kristendelcurto,35.28626,-106.66079,2014-10-30 17:15:28;
"#Utilities #Job in #LosOjos, NM: Home-Based Satellite TV Technician/Installer - Los Ojos, NM at DISH http://t.co/oWzDVYdND8 #Jobs",WorkatDISH,36.69615,-106.60555,2014-10-30 17:15:42;
So awful. So true. http://t.co/1yFeffIhrA,coucouaaron,35.18479,-106.7281,2014-10-30 17:15:50;
"I want to marry @jemelehill so I can talk sports, video games, and trash talk for the next 40 years ",ashtonmorris1,35.18328,-106.67192,2014-10-30 17:15:53;
Stupid blonde gay! Fuck yourself :),majooherrera,35.19145,-106.69648,2014-10-30 17:16:33;
My best friend is back!!! Oh how I miss her everyday!!! I love you @ambericana !!?? @ ABQ Uptown http://t.co/63NYXvbHa7,victorious505,35.10291,-106.56737,2014-10-30 17:16:34;
@iamcheripye you too damn fine to be liking nutty ass dudes damn near 40 acting 15.,ashtonmorris1,35.18328,-106.67192,2014-10-30 17:16:39;
"The only persons who has told me they hate me, is the only person to tell me they love me",sterismusic,35.11719,-106.58398,2014-10-30 17:16:45;
@fandommama @Neecie @HonourKidd trick or treating hours??? What.,kristendelcurto,35.28617,-106.66096,2014-10-30 17:17:19;
Duck face fools http://t.co/UQpYbouSoz,DawesBrenda,36.39384,-107.83287,2014-10-30 17:17:41;
Not the shy type... Contemporary timber table... http://t.co/QAhDb4Wwmw @ Real Wood Works http://t.co/dHngrao99W,qtdesign,33.41586,-105.43752,2014-10-30 17:17:41;
@Neecie @fandommama @HonourKidd I had no idea. That is so weird. And depressing.,kristendelcurto,35.28623,-106.66096,2014-10-30 17:18:01;
"@WeeklyDan: Always tempted to do things I shouldn't""""",LetMeRescueYou_,35.21214,-106.68896,2014-10-30 17:18:03;
Having A wonderful dinner with my wife @redrobinburgers,binfield_paul,35.19451,-106.6548,2014-10-30 17:18:55;
?@_tjacksonnn: ?@D1_DREADHEAD: ?@_tjacksonnn: Yall give me till I'm 23 http://t.co/Kkge4tNpSH? 23? For what?? Get fine? shiid you got it nw,D1_DREADHEAD,35.08386,-106.62417,2014-10-30 17:19:11;
Just praying this shift flies by. ,AlyssaCarolyn__,35.19397,-106.65333,2014-10-30 17:19:18;
Go Blackhawks ,binfield_paul,35.19447,-106.65477,2014-10-30 17:19:29;
Fuck you and your friends :) I'm sick of you and your stupid things :),majooherrera,35.19143,-106.69641,2014-10-30 17:19:44;
"Off to Family Dollar across the street. Need something for break time snack tomorrow,and to finish tonight's dinner.",iveyjanette_207,35.05867,-106.57625,2014-10-30 17:20:12;
Eric found 2 miles from loved ones. TG for everybody's safety,cabanaluvr,35.47794,-105.89897,2014-10-30 17:20:22;
#tbt last fall I grabbed a shot of our kids in the Bosque. It's just about time to take them out? http://t.co/7LcBFyatgQ,bryanclopez,35.14791,-106.68398,2014-10-30 17:20:23;
Sometimes I like to take my shoes off while driving and just drive with my big toe like spongebob,kelseydorsett,35.38087,-106.46657,2014-10-30 17:20:24;
Why is your account blocked ? ,Iseelaaa_,35.12272,-106.58817,2014-10-30 17:20:27;
Time to shake shit up around here!,ciennag27,35.04733,-106.63803,2014-10-30 17:20:28;
Let's text ? Dm me (:,LetMeRescueYou_,35.21212,-106.68895,2014-10-30 17:20:47;
Time to get crafty again :),_Meraa,35.11612,-106.52724,2014-10-30 17:20:51;
It really hurts to walk right now ,dbrownbaseball,35.19681,-106.74354,2014-10-30 17:21:11;
"@JorgeTWeather just said it'll only be in the 50's on my b'day Tuesday,aka Election Day. No rain,just #cold.",iveyjanette_207,35.05867,-106.57625,2014-10-30 17:21:20;
"@Pax420: Everything I want is either : * Expensive """,LetMeRescueYou_,35.21212,-106.68899,2014-10-30 17:21:26;
"That time of year again, folks! #GoLobos #UNMerciful #Lobonation ",lobodude03,35.14405,-106.58399,2014-10-30 17:22:28;
@MsPrincessLeila you mean chillarreween? I'm glad I missed last week tbh,St0rmy25Fry,35.2423,-106.65425,2014-10-30 17:22:45;
@_brittneynikole you know why I went there ,Lauren_lovvee,35.07756,-106.5862,2014-10-30 17:22:47;
Another week of school done. ??,letracy28,35.09307,-106.63464,2014-10-30 17:23:25;
Gonna be freddy krueger for Halloween..,ZoeyAdair,34.81427,-106.75827,2014-10-30 17:24:06;
"@BroncosItaly I've been a Laker fan since the 70's. But thanks to their bad play,plus crazy schedule,I don't watch much anymore.",iveyjanette_207,35.05867,-106.57625,2014-10-30 17:24:33;
Razakel http://t.co/V1GFLIQlbD,DawesBrenda,36.39383,-107.83286,2014-10-30 17:24:59;
@livvvjones free I need your feedback on them tho,JayTruehero,35.12965,-106.51466,2014-10-30 17:26:23;
Drinking a Punkelweizen by Boxing Bear Brewing Company @ Boxing Bear Brewing Company ? http://t.co/oQxyo9YpD4,cggarcia_g,35.2028,-106.645,2014-10-30 17:27:42;
"#Albuquerque, NM #Nursing #Job: RN/LPN at Accountable Healthcare Staffing http://t.co/UwDfWtYAB5 #Jobs http://t.co/0cdyuYhT0x",AccountableHS,35.08449,-106.65114,2014-10-30 17:27:57;
@AngelloreLisa hope all is well @Karissajem @bmichelle007 @OldsSo @metalhead522 @stringbean62 @spaiz3 @tessquiroga @deyvis_6 @kaleebell,Doomsday3m,35.60398,-106.73007,2014-10-30 17:28:01;
Fuuuuck meeeee,dbrownbaseball,35.19681,-106.74353,2014-10-30 17:28:31;
My thoughts are tangling and twisting.,tomyexwest,35.14648,-106.5888,2014-10-30 17:29:16;
Not liking how its all ganna come down.,FunnyAssEd,35.06358,-106.72563,2014-10-30 17:29:33;
No one can make me cry make me laugh make me smile or drive me mad like she does and I don't know what id do if I lost her??,JojolaDustin,34.81566,-106.75171,2014-10-30 17:29:40;
@AngelloreLisa that's makes two of us...my head is barely above water...but were surviving \m/,Doomsday3m,35.60303,-106.72959,2014-10-30 17:30:07;
"If you could see the future, do you see me in it? ",demori_michele,35.08433,-106.62604,2014-10-30 17:30:18;
"?@trockstarrr: never been a quitter, but i really want to rn ",D1_DREADHEAD,35.0839,-106.62424,2014-10-30 17:30:30;
I love my husband. #rabbit @ Wolfenfarm http://t.co/TFVCQWTU8E,mamawolfen,35.12446,-106.55497,2014-10-30 17:30:44;
"I mean we can really get it, go for it.",ahoyamber,35.10548,-106.67928,2014-10-30 17:31:45;
Wing stop is lyfe,danyellieeee,35.13096,-106.57771,2014-10-30 17:31:56;
@Lahoma_Joy all day erry day :),bladd19,35.08146,-106.57729,2014-10-30 17:32:13;
Last volleyball game of the season for @TaylorFritz7 - Go Rio Rancho Cleveland Storm! @DigPink http://t.co/vpbWWbe9u1,fritzmt,35.26457,-106.66795,2014-10-30 17:32:18;
@oscarchatman191 what!??!?,oliviaxlena_xo,35.20468,-106.66257,2014-10-30 17:32:54;
"@pennjillette finally had time to watch Tim's Vermeer today. Great flick, but I know now that everything in my life was done half-assed...",Grossinm,35.13305,-106.69662,2014-10-30 17:33:08;
Can babe just call or text me already /:,babyyvannah,35.16129,-106.59168,2014-10-30 17:33:09;
@oscarchatman191 you were! xD,oliviaxlena_xo,35.20468,-106.66257,2014-10-30 17:33:14;
@Lahoma_Joy don't be talking to old men either haha,bladd19,35.08139,-106.57749,2014-10-30 17:33:21;
hate when you say I play toooo much,ahoyamber,35.11389,-106.70377,2014-10-30 17:33:26;
"@TheLarsenatooor booked his tickets to visit me in New Mexico in January, and I'm so excited to see that cheeky bastard I might pee myself.",meganpnosaurus,35.65662,-105.97565,2014-10-30 17:33:43;
@oscarchatman191 I tweeted that during yearbook ,oliviaxlena_xo,35.20464,-106.66283,2014-10-30 17:33:52;
@BleacherReport @OHTHATGUYJASON at least you're not like this guy,LoboJoe,35.04707,-106.72537,2014-10-30 17:34:00;
@Ch1pD0uglas think you owe me some Mula and a beer homie ,bae_lunar,32.9181,-105.97264,2014-10-30 17:34:10;
I need to start reading Coliver FF I think,St0rmy25Fry,35.24196,-106.65414,2014-10-30 17:34:21;
I was such a housewife today,JaniceKFord,36.72564,-108.39814,2014-10-30 17:34:26;
?@Miyagi___: For Halloween some of you guys should just be who you pretend to be on #Twitter? rt,ahoyamber,35.11503,-106.7017,2014-10-30 17:34:27;
Cleaned the house & made a lovely dinner ,JaniceKFord,36.72564,-108.39814,2014-10-30 17:34:38;
"it's nothing against you, I just have a very low tolerance now for anyone who doesn't treat me how I deserve to be treated.",LuckyyGellie_,35.20155,-106.72569,2014-10-30 17:34:55;
"@auntbarblives @omgrelatabIe i was wondering when i would get a response on that. Nothing wrong with looking,",barmorris,35.06208,-106.62267,2014-10-30 17:35:10;
"UPS: Driver Helper (#CEDARCREST, NM) http://t.co/brigWmDhXC #Transportation #Job #Jobs #TweetMyJobs",tmj_abq_transp,35.10755,-106.3728,2014-10-30 17:35:15;
Walk for peace. #stopthehate @Albuquerque responds to hate crime against mosque on Yale. http://t.co/5M8eyPVPar,ABQMeta,35.07912,-106.62069,2014-10-30 17:35:24;
@oscarchatman191 I was the second you walked away ,oliviaxlena_xo,35.20466,-106.66276,2014-10-30 17:35:31;
Lexus just tried to bribe me so that I'll let her do my makeup ,Erica_SoTiny,35.13372,-106.59822,2014-10-30 17:35:44;
Lol @jeromejarre's video ,JaniceKFord,36.72569,-108.39817,2014-10-30 17:35:48;
My hairdresser is better than yours! ,HellUhh,35.20127,-106.65856,2014-10-30 17:36:45;
#stopthehate live tweeting of march http://t.co/5yfDzRWaQK,ABQMeta,35.07899,-106.62176,2014-10-30 17:36:52;
"Honored by the follow, @MikeSchiemer. Thank you. I appreciate it.",AdHouseRyan,35.20745,-106.6599,2014-10-30 17:37:52;
#BREAKING @WTAE reporting alleged cop killer Eric Frein is in custody after more than a month on the run,AngelaBrauer,35.10187,-106.6476,2014-10-30 17:38:29;
@rocsidiaz beautiful as avatar ,x_Burquena5o5_x,35.11025,-106.65842,2014-10-30 17:38:53;
I miss smoking with James and Chelsea.,kianaolivar,35.12946,-106.54929,2014-10-30 17:39:32;
Can't wait to go home haha kinda...,kianaolivar,35.12946,-106.54929,2014-10-30 17:39:44;
"Snapchat is highlighting Lebron comes home"". K.""",tofuttiqt,35.11182,-106.60802,2014-10-30 17:40:37;
What's happening?,kianaolivar,35.12942,-106.5493,2014-10-30 17:42:16;
I don't know twitter. What is happening???,kianaolivar,35.12945,-106.54928,2014-10-30 17:42:31;
"You're welcome, Cleveland! Spurs don't beat that ass like they did, 'Bron would'a stayed in Miami. #GoSpursGo",CoMu_22,35.14388,-106.58302,2014-10-30 17:42:39;
@auntbarblives @omgrelatabIe it depends on age,barmorris,35.06205,-106.62264,2014-10-30 17:42:55;
Dream dress,hyfritsgabi,35.14316,-106.49286,2014-10-30 17:43:23;
Well organized march http://t.co/0YU853dDvj,ABQMeta,35.07558,-106.62201,2014-10-30 17:43:23;
My little sister keeps saying dope stfu ,LiveLaughJorge,36.16032,-107.46931,2014-10-30 17:43:39;
Lexus and I fell asleep and her leg was on top of my neck?,alwaysxannette,35.21012,-106.67914,2014-10-30 17:43:50;
Lol at the FSU fans wearing crab bibs! ,Bucs_Princess,35.25044,-106.709,2014-10-30 17:43:51;
"I've settled in so many different levels on so many different things/people that I just wont sell myself short, anymore.",LuckyyGellie_,35.20148,-106.72578,2014-10-30 17:44:33;
If you live in the 505/575 area you know what I mean http://t.co/V9XSA8wYZP,DawesBrenda,36.39382,-107.83286,2014-10-30 17:44:34;
Catching up on Woke Wednesdays ,kianaolivar,35.12946,-106.5493,2014-10-30 17:44:39;
Someone do my vamp makeup tomorrow ,CierrRaw,35.07547,-106.57699,2014-10-30 17:44:58;
anyone I give my time to I hold in high regard.,LuckyyGellie_,35.20157,-106.72565,2014-10-30 17:44:59;
Oh I skipped my math study session to go shopping ,CierrRaw,35.07558,-106.57694,2014-10-30 17:45:10;
I fucking love Yeyo. Can I have him PLEASE. He's fucking bae.,kianaolivar,35.12943,-106.54931,2014-10-30 17:45:12;
"Injury to one, injury to all, http://t.co/2VhLNoVByO",ABQMeta,35.07485,-106.62176,2014-10-30 17:45:24;
"@LexusLydia: COME IN THE BATHROOM SO I CAN DO UR MAKEUP @Erica_SoTiny"" NO I DON'T LIKE MAKEUP!""",Erica_SoTiny,35.13372,-106.5982,2014-10-30 17:45:33;
And eat el mezquite with my madre ??,CierrRaw,35.07572,-106.57686,2014-10-30 17:45:34;
For the first time this year I'm upset about halloween! ,ashzam13,34.85555,-106.69753,2014-10-30 17:46:02;
"Department of Veterans Affairs #Healthcare #Job: (#Albuquerque, NM) http://t.co/2IrqDdNVAR #VeteranJob http://t.co/x1ZzBxZ2no",JobsatVA,35.08449,-106.65114,2014-10-30 17:46:05;
That was a good run with Brandy! :),Pinto1124,35.08667,-106.61913,2014-10-30 17:46:17;
